2.039869953363520594e+01	2.560561213768606876e+02
2.053047004940122378e+01	2.570043348246168193e+02
2.077177238813865401e+01	2.579916947739497459e+02
2.097793842909015893e+01	2.589995780278246684e+02
2.096159738824041696e+01	2.600010870431830199e+02
2.080033720029320676e+01	2.610103832276565186e+02
2.075995026443989744e+01	2.620105528574170535e+02
2.085543491741995581e+01	2.630027875778255293e+02
2.096200529747501662e+01	2.640001841152985662e+02
2.092710163207876306e+01	2.649999361660526347e+02
2.083059939395768012e+01	2.659967854253928294e+02
2.077904185030204687e+01	2.669888465872594452e+02
2.067833342742471814e+01	2.679673147791423276e+02
2.742704192171323996e+01	2.547581453790800481e+02
2.691285861177532368e+01	2.569818528497359011e+02
2.674541525247267160e+01	2.579147300364393800e+02
2.724112618049957746e+01	2.591056569005031065e+02
2.703219316722227816e+01	2.659952099187388512e+02
2.725632519948182875e+01	2.669681043303812089e+02
2.739600993174859411e+01	2.679318671106325382e+02
2.908914010396745198e+01	2.604599200816628013e+02
2.877675025854248858e+01	2.627368720380484319e+02
5.448287526944268677e+01	4.324287488889311248e+01
5.436113278782760005e+01	4.605867098623934197e+01
5.800604839479678532e+01	4.098229368330597566e+01
5.775595115286969161e+01	4.731443828128066542e+01
5.876076068497460625e+01	4.710476818594591464e+01
6.011279039063636986e+01	3.974243583249356959e+01
6.092222983939223013e+01	4.725117507802981009e+01
6.193346590695313836e+01	4.737731600821870614e+01
6.384931644869130452e+01	4.749225675467624086e+01
6.493358098705948578e+01	3.834568077189497615e+01
6.597511783567641430e+01	3.815060950257241501e+01
6.612856568248032829e+01	4.761332728181936602e+01
6.709812536282892381e+01	4.819277212202699445e+01
6.802607977250802662e+01	4.863223996470109256e+01
6.899588586920887678e+01	4.871072517874902275e+01
6.997072427705246866e+01	4.853457575150761016e+01
7.092253427137679012e+01	3.735042362183937570e+01
7.189499533007276000e+01	3.747219759166458175e+01
7.408566506143581876e+01	4.775817865828368980e+01
7.506102386047685115e+01	4.784499630743300713e+01
7.604736095585715816e+01	3.590475291639614142e+01
7.597865549874012459e+01	4.775846151005031004e+01
7.699521721471838021e+01	3.500532979004990608e+01
7.682320377883910112e+01	4.748535774706930113e+01
7.781177132513136030e+01	3.417781237450156340e+01
7.880305796766995741e+01	3.320711957359810640e+01
7.982124808424489970e+01	3.223852981435181420e+01
7.949819356760438893e+01	4.837955706213810458e+01
7.932204061256001637e+01	1.832027664352208376e+02
7.980104871009746148e+01	1.869314057876300126e+02
8.032962196825580747e+01	1.881137108588903573e+02
8.153274582321994046e+01	6.033876146825814857e+01
8.030377717844049812e+01	1.792394795643655243e+02
8.026740143575490549e+01	1.802153479711533350e+02
8.064865913583091128e+01	1.899167112783940183e+02
8.059837442533803653e+01	1.908867619588098705e+02
8.183481655742691885e+01	3.132561340478435241e+01
8.100762238960751915e+01	1.776093198527809705e+02
8.112212260189745905e+01	1.924350953278960787e+02
8.282255979414102853e+01	3.134463115794993016e+01
8.444228207426066035e+01	3.064793700196187487e+01
8.665978717564188116e+01	1.809659994169815889e+02
8.622458333751843895e+01	1.820130370372799860e+02
8.644206031083399466e+01	1.830765613435622186e+02
8.803693379832550647e+01	4.412962476071359674e+01
8.866051302550503976e+01	1.771984260848087729e+02
8.844369742285051927e+01	1.851467884150327450e+02
8.788688797443508349e+01	1.859612793192034701e+02
8.712741741969777820e+01	1.869846776520616629e+02
8.671980612805954536e+01	1.880227575304439824e+02
8.683174357758549888e+01	1.889994579866742299e+02
8.714145549511984257e+01	1.900054155009663077e+02
8.752338866056111044e+01	1.910027853291079794e+02
8.798209983690587421e+01	1.919277242544268347e+02
8.858897567267163708e+01	1.926936663293341212e+02
8.713395265768834008e+01	3.024860765556365294e+01
8.922168294121520660e+01	4.275920835793158403e+01
8.819831189342554012e+01	2.839354604016214978e+01
9.035512029764073816e+01	3.831100423685354883e+01
8.914016892775980239e+01	2.802715715171131095e+01
9.082596091868987287e+01	2.522334313097909231e+01
9.206387692391209043e+01	5.583046764903272674e+01
9.162815630461577143e+01	2.445144148642740944e+01
9.261014429945939241e+01	3.474192167913054874e+01
9.242623846287132494e+01	5.441911556024250984e+01
9.241877972552394738e+01	2.382671157652090344e+01
9.379115079324749615e+01	3.250319992275873204e+01
9.285801163768127253e+01	5.475294059559465154e+01
9.475671219142311941e+01	3.041055161448246835e+01
9.537238724104356891e+01	5.091100976336710460e+01
9.817781669304422110e+01	2.671780478833755623e+01
9.709635432762578944e+01	5.187825944584871252e+01
9.893261585679051962e+01	5.116349953941698914e+01
1.000787509609500745e+02	5.126943856710967395e+01
1.012866946156767654e+02	5.118228651143766683e+01
1.029910215294284086e+02	2.386522622693130202e+01
1.025357492093138490e+02	5.119370103283676343e+01
1.039315756380011777e+02	2.483908401389463450e+01
1.017441055739219280e+02	3.497710429024090217e+01
1.049094988578450796e+02	2.567411453805771160e+01
1.030520193650792748e+02	3.757378877525042071e+01
1.054508884748542101e+02	5.257112712402388155e+01
1.055816886093884932e+02	2.735263658744908355e+01
1.071718192542294901e+02	2.936700857405915599e+01
1.070931441258207286e+02	3.202940140198549557e+01
1.073961930484695273e+02	3.485995802117879094e+01
1.074675661352926852e+02	8.295162491585385567e+01
1.063191017427534604e+02	5.751167353613188737e+01
1.088061768544760639e+02	3.571563699235798595e+01
1.067873476317136010e+02	4.877136923747358566e+01
1.073731524321867710e+02	4.988743117047992115e+01
1.084155159521435650e+02	5.412988534396809825e+01
