3.010419091409453429e+01	1.009869434944743745e+02
2.989949856521781513e+01	1.020125079267501320e+02
2.980930340531405776e+01	1.030227614567165233e+02
2.977611155091038597e+01	1.040245758720551521e+02
3.091704880003699429e+01	9.300620501102085314e+01
3.093926016913357202e+01	9.400284583211347922e+01
3.095744731946626160e+01	9.500106524367897975e+01
3.099577210486620871e+01	9.600007770567496834e+01
3.049908816218500718e+01	1.079575391560056090e+02
3.058099767258464396e+01	1.089514305260608467e+02
3.058134188615630578e+01	1.099315494908872495e+02
3.060746216843569201e+01	1.109154941027778420e+02
3.073713904558427856e+01	1.119335349298282409e+02
3.095128762438103465e+01	1.129871209676065860e+02
3.119953763428098625e+01	1.140491064840701227e+02
3.095411056650716120e+01	1.460058685082952366e+02
3.081276240291092350e+01	1.470307405010146340e+02
3.055843140612913444e+01	1.480739052920824577e+02
3.037265875597227449e+01	1.490941011866041492e+02
3.033181654339630029e+01	1.500797026006531780e+02
3.040233271498923173e+01	1.510451710093083761e+02
3.046125271266970103e+01	1.520187668978594218e+02
3.047382495756629339e+01	1.549760626149913207e+02
3.062441213324119005e+01	1.559756933384101103e+02
3.076545797309389840e+01	1.569854165079109407e+02
3.081146048768187384e+01	1.579919157527985760e+02
3.172959152920131132e+01	8.402314728621878714e+01
3.180234203049404940e+01	8.502903502147051995e+01
3.169970959978435587e+01	8.605516623111530805e+01
3.151751034564300724e+01	8.709316616087967589e+01
3.188266213129834981e+01	1.179826146899535360e+02
3.190672955902827468e+01	1.189840356135855188e+02
3.148435071920946982e+01	1.410930888153962712e+02
3.145198672928438199e+01	1.420778471734771813e+02
3.145919355134612161e+01	1.430608259331746410e+02
3.172787376672654958e+01	1.679477517632114996e+02
3.184729386362462478e+01	1.689720643127826918e+02
3.201710857727991311e+01	1.700028423444274779e+02
3.213023999998269176e+01	1.710182911038021700e+02
3.212324873389754032e+01	1.720144323603143164e+02
3.217755094610546251e+01	8.016770983970117470e+01
3.203459522107664270e+01	8.115938961747919222e+01
3.296413667779472689e+01	1.219931905084420407e+02
3.294419325363321605e+01	1.229912491585783698e+02
3.261404891991005428e+01	1.380919627632805486e+02
3.273404006037875291e+01	1.759551093910223756e+02
3.279676852113690444e+01	1.769629882746827150e+02
3.326327004202784110e+01	7.719050202791920867e+01
3.319755792903693248e+01	7.818620202751628767e+01
3.342609424380274419e+01	1.258365660390798979e+02
3.300119253328141156e+01	1.353381379444620336e+02
3.381442678531414003e+01	1.799447901445167872e+02
3.397083348288629168e+01	1.809907806175967266e+02
3.467105396887156843e+01	1.278807100830979806e+02
3.447444437629636838e+01	1.332756286660570595e+02
3.504128206929196665e+01	1.850083565543861539e+02
3.499446443850408173e+01	1.859989412179857027e+02
3.504708263915850353e+01	1.870091180346265389e+02
3.590444149235523241e+01	7.307206799144569231e+01
3.618537557604687294e+01	1.300202086581853962e+02
3.635889695672297961e+01	1.309582106283267819e+02
3.601102905333751636e+01	1.319963898043059771e+02
3.628229700098060562e+01	1.900698153873392755e+02
3.640898340420883983e+01	1.910940070324757016e+02
3.693225623793257029e+01	7.103082949650972466e+01
3.680353861629175327e+01	7.210925895995902124e+01
3.699209747743462628e+01	1.929977992117962629e+02
3.697330664653993892e+01	1.939919689707753321e+02
3.751352395613014323e+01	6.821168416209249585e+01
3.809674173161894828e+01	1.960392208636268947e+02
3.848368816675885995e+01	6.629478316632912538e+01
3.908480613801077652e+01	1.990318897413674790e+02
3.944510914566622972e+01	6.534064051920437066e+01
4.038479864243272033e+01	2.021167814918598822e+02
4.044633702235732642e+01	6.331163398689433564e+01
4.127608605695202471e+01	2.050568554183601009e+02
4.130500386366999521e+01	2.060492617924140575e+02
4.162906219485576997e+01	6.118497219956576316e+01
4.182158716941840737e+01	2.099463687229979314e+02
4.205973641598662027e+01	2.110210561590511702e+02
4.267684987795600193e+01	5.911775809532111481e+01
4.238282944363319160e+01	6.027222896667328911e+01
4.341083049841789432e+01	2.140817808366415704e+02
4.339823760914416084e+01	2.150400081301779096e+02
4.316662073989346027e+01	5.729812996376604417e+01
4.352403574112501872e+01	2.179685477403169216e+02
4.343291512440546143e+01	2.189423972227480419e+02
4.347863620401643203e+01	2.199227708164842454e+02
4.446511187523492481e+01	5.429790429846784861e+01
4.409969302401126612e+01	5.545249803741100436e+01
4.481627320803273307e+01	2.249765390331982076e+02
4.480547660425146717e+01	2.259726556645249786e+02
4.483451214786257566e+01	2.269720226651087671e+02
4.584731374767327594e+01	5.208144940982121796e+01
4.540088985097570173e+01	5.333267395483748885e+01
4.510445365840568144e+01	2.293656811576216228e+02
4.704129137881973577e+01	4.898450023317577262e+01
4.679858092332653285e+01	5.008016128315110649e+01
4.639094432746290408e+01	2.297500594742988653e+02
4.841554856034697707e+01	4.294492234709545642e+01
4.837512366071127445e+01	4.392918226218348110e+01
